time,ideal_x,ideal_y,ideal_theta,ideal_speed,noisy_x,noisy_y,noisy_theta,noisy_speed,filtered_x,filtered_y,filtered_theta,filtered_speed,desired_speed,desired_y,steering_cmd,speed_cmd
1.20681821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.256616605,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.306657698,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.356517366,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.40714091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.45660107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.506518241,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.556461804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.606505098,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.656614883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.70680595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.756591315,4.21225728301453e-18,1.0520315053731151e-46,7.058479849554412e-29,1.266149869457968e-16,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.806580141,8.416264130730502e-18,8.013270077247504e-46,2.771788080960041e-28,1.222094156217471e-16,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.856598888,1.247414309765193e-17,2.5691535653665638e-45,6.055988966587375e-28,1.1721343601168143e-16,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.906458057,1.247414309765193e-17,2.5691535653665638e-45,6.055988966587375e-28,1.1721343601168143e-16,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
1.956987392,1.247414309765193e-17,2.5691535653665638e-45,6.055988966587375e-28,1.1721343601168143e-16,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.00657654,2.0194554049773576e-17,1.0768518708000913e-44,1.5806412386043238e-27,1.1059972609144627e-16,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.056518575,2.38667786742982e-17,1.7721831328792543e-44,2.205234814067592e-27,1.0497599587854809e-16,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.106487023,3.084764594997446e-17,3.8116740249534135e-44,3.678600877643066e-27,9.873786057858777e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.156502566,3.416147983997641e-17,5.170017382860794e-44,4.509050467784868e-27,9.526584701748753e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.206506036,4.045942480241134e-17,8.57246764562638e-44,6.320094799341994e-27,8.894851982790296e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.256462913,4.3451672974938654e-17,1.0610876768327215e-43,7.287520904496719e-27,8.671916396994242e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.306576631,4.913271507459496e-17,1.5323262874881906e-43,9.313989317962477e-27,8.085599228986464e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.356536899,5.1823569225414933e-17,1.7973219500832967e-43,1.0360562927664988e-26,7.772453842776194e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.406437655,5.696622384745154e-17,2.385493853248763e-43,1.2515876573862173e-26,7.370440568510754e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.457236304,5.941175158288402e-17,2.7052779100710104e-43,1.3612083294350638e-26,7.051981850334848e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.50740062,6.176239236138432e-17,3.0384386927897946e-43,1.470913502187529e-26,6.840975930924095e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.557062992,6.40410400664945e-17,3.386481355868743e-43,1.5813217078159277e-26,6.533344136392827e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.607010875,6.624275904169071e-17,3.7470948947276024e-43,1.691795223327308e-26,6.293071060614089e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.656732013,7.043930348156806e-17,4.503621505637257e-43,1.9126837218498682e-26,5.991601351855661e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.706946717,7.242840516065648e-17,4.895226041338694e-43,2.022105792040574e-26,5.774004798320138e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.757166344,7.435343494006753e-17,5.2952215895132676e-43,2.1309016491747996e-26,5.541449103789151e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.806844443,7.800129205794953e-17,6.111835235624526e-43,2.34488404969961e-26,5.212653286971441e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.857109733,7.973542602872412e-17,6.527836839862665e-43,2.4502058686675637e-26,5.063663867409776e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.906775403,8.141146379375025e-17,6.947441724930249e-43,2.5541999284828244e-26,4.742955570376899e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
2.957570171,8.302348436114212e-17,7.3676258051372e-43,2.6562676869064135e-26,4.716642402053589e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
3.007376255,8.458723859951057e-17,7.79109984245087e-43,2.7571971813833907e-26,4.5165387113992555e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
3.057082464,8.610057299749108e-17,8.21608171081556e-43,2.85666638794744e-26,4.425884735489403e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
3.107378302,8.755453461646586e-17,8.638686953674594e-43,2.953901411400933e-26,4.154790973055198e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
3.156765983,8.896351411986532e-17,9.061814221206722e-43,3.0496889442911723e-26,4.1211030290394633e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
3.206513684,9.163627492324801e-17,9.902012072546346e-43,3.235615117434812e-26,3.771198970708452e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
3.25703446,9.291093234539181e-17,1.0320373877855733e-42,3.326229322502387e-26,3.648618787972118e-17,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.1875,0.0,0.0
3.3072985,9.413217717096483e-17,1.0732107656875048e-42,3.4142297115207595e-26,3.613401854989195e-17,-0.010866884398648585,0.029201182355379888,0.004641286108965104,0.009524954566336905,0.0016740956752525965,0.009853875784180371,-0.0013555957242534496,0.009524954566336905,0.12,0.1875,0.01018737324,0.0
3.357478208,4.499999992106375e-06,2.4628307647996017e-14,7.462851882500499e-09,0.0029999999960139663,-0.0011378787668885743,-0.01653148009475493,-0.0073285216336857655,0.00586522550746767,0.001194893348102691,0.0031812455943134987,-0.0023003342561277542,0.00586522550746767,0.12,0.1875,0.030410330985000004,0.12
3.407095447,0.0009989999997364314,7.371114768637897e-09,1.6290556688303956e-05,0.05399999999088328,0.0015069874005291845,-0.011956720015492934,-0.0035889828077805236,0.03162512491231957,0.0023957752755391602,-0.0004042073634400573,-0.002016467559465211,0.03162512491231957,0.12,0.1875,0.05121066442500001,0.12
3.457175473,0.0037274999952621106,1.4685978564265773e-07,8.768398527194921e-05,0.1049999999909476,0.01763127304733046,-0.00541108217189994,-0.0005770050699290648,0.07559613632300378,0.008494076058519387,-0.0015461495440639971,-0.0009879188291604256,0.07559613632300378,0.12,0.1875,0.070936868205,0.12
3.50684655,0.007739999943523238,7.703674405714558e-07,0.00022463225897034877,0.119999999998168,0.015808268615540813,0.013700688746608507,-0.001147238188221214,0.12040702430161013,0.014335753684814169,0.0018242016858956178,-0.0011440911947740986,0.12040702430161013,0.12,0.1875,0.09113602248000002,0.12
3.556918455,0.011819999738693205,2.0457927909783945e-06,0.00040263766752671014,0.11999999999840522,0.021217598321782057,-0.014027216595166153,0.006359349862605989,0.08309082775115893,0.01830766982015756,-0.0016229635791491618,0.0004831654164485675,0.08309082775115893,0.12,0.1875,0.11163092355000004,0.12
3.607403019,0.019979997968309154,7.284712772380179e-06,0.0009115269450273504,0.11999999999822936,0.005420956734155909,-0.00446037427580629,-0.002370642933364442,0.11460976668713253,0.02139924668308673,-0.002913490869686201,-5.038351581289857e-05,0.11460976668713253,0.12,0.1875,0.13198371579000007,0.12
3.659739733,0.02405999554681978,1.1710780476401526e-05,0.0012595521625484137,0.11999999999825867,0.005420956734155909,-0.00446037427580629,-0.002370642933364442,0.11460976668713253,0.02139924668308673,-0.002913490869686201,-5.038351581289857e-05,0.11460976668713253,0.12,0.1875,0.1519229706300001,0.12
3.707485388,0.02813999110089537,1.7713045559720863e-05,0.0016839860219175877,0.1199999999982953,0.0061447507899211745,0.015011995037048267,0.008332099944411203,0.0877400449559726,0.03196854015950181,0.006202212749528795,0.0007858351787507666,0.13904938057079624,0.12,0.1875,0.17214833083500009,0.12
3.75740647,0.032219983381569714,2.5626631284229733e-05,0.0021953453591919176,0.11999999999833194,0.023409616144701717,0.013097586916789644,-0.00437365562194086,0.09670915954191263,0.03176344745974545,0.009153845083195743,0.0026733843577574435,0.09670915954191263,0.12,0.1875,0.1926100077300001,0.12
3.80749871,0.036299970574528065,3.582426287924126e-05,0.002802332862387046,0.1199999999985939,0.03862012524997536,-0.0027433243028373443,-0.005541029096434495,0.13458674112047966,0.03774926954197366,0.006621639517381296,0.001466572721553275,0.13458674112047966,0.12,0.1875,0.21276381213000012,0.12
3.856663113,0.04037995012677569,4.8714151012144746e-05,0.003513241686481676,0.1199999999984217,0.057577525996921605,-0.00039249080277923014,-0.004377228838700949,0.12107016303179644,0.04590083233179769,0.005127838424533229,-2.862250224855162e-05,0.12107016303179644,0.12,0.1875,0.23320989855000013,0.12
3.907234656,0.044459918558788655,6.473458022682276e-05,0.004334739041035348,0.119999999998473,0.044679827186688906,0.01106890286128398,0.01661043128678857,0.1372551021914349,0.04981449622784162,0.0064174895828456365,0.004179421811921951,0.1372551021914349,0.12,0.1875,0.2382900940560247,0.12
3.957444098,0.04853987124958522,8.435124941768292e-05,0.00527372372552413,0.11999999999852795,0.05060664174190465,-0.007423304161181243,0.007859729983133612,0.11459716051195479,0.053745302940020605,0.0034997428021958424,0.00573833938128091,0.11459716051195479,0.12,0.1875,0.24356899449060349,0.12
4.006917225,0.052619802228079195,0.0001080504580391942,0.006332064355060711,0.11999999999857924,0.04854655835898342,0.0015397424975239656,0.022248641065413705,0.1296003867361743,0.05743115409453106,0.0031389019951841277,0.010651615093304635,0.1296003867361743,0.12,0.1875,0.23559406247725267,0.12
4.056799893,0.06077956795925993,0.00016960898037249656,0.008794021963208623,0.11999999999867816,0.08253690044163876,0.00758336523590635,0.020110640728878658,0.1345666168919588,0.07117164217615755,0.0002117156336015262,0.01293153144315151,0.1345666168919588,0.12,0.1875,0.24768562030802593,0.12
4.106497123,0.06485938338226176,0.00020838274501129098,0.010190401075480322,0.11999999999872947,0.07850940779715915,0.007539762761095302,0.013801745295891205,0.13783388960648812,0.07687376787642312,0.0018198237821690675,0.01408501526304414,0.13783388960648812,0.12,0.1875,0.23314495884099534,0.12
4.156711405,0.06893913814299593,0.00025308120096038456,0.011693839361218528,0.11999999999874046,0.06647234990428126,0.00710780862400351,0.012045672700245057,0.10671054920687546,0.07777146482701802,0.0029791225669354715,0.015160825508173024,0.10671054920687546,0.12,0.1875,0.23193041007084086,0.12
4.207309508,0.07301881844563879,0.00030412107135060237,0.013294865227193744,0.11999999999878075,0.08614657243168179,-0.01767810780789554,0.023169637796583504,0.17217679786131124,0.08503394872460644,-0.0013103064338880884,0.0186452139447034,0.17217679786131124,0.12,0.1875,0.2154717348603181,0.12
4.256619181,0.0811778930688237,0.0004267359126424238,0.01676331275290729,0.11999999999885037,0.10903895844549559,0.01293312510707443,0.010078802692839527,0.1237974213889548,0.09287366513317794,0.003574617716610012,0.021356795253404438,0.1237974213889548,0.12,0.1875,0.22103582319438447,0.12
4.307303037,0.08525725258512105,0.0004989935459598339,0.018617451951321286,0.11999999999887967,0.10243914257341438,-0.020826458354376895,0.021290219958322754,0.10311561499640727,0.09802583439239025,-0.001539602201644433,0.02270583697691672,0.10311561499640727,0.12,0.1875,0.22428878961832097,0.12
4.356426747,0.09341551761167324,0.0006669983501691345,0.022555446881797066,0.11999999999894562,0.0728957837908854,0.0009286349241589958,0.036286749657098466,0.10526152633508365,0.09631659696379626,0.0023076371268430113,0.029223820788503312,0.10526152633508365,0.12,0.1875,0.21228571659194695,0.12
4.407612439,0.09749437890567098,0.0007633547644912032,0.024632459238914307,0.11999999999897493,0.10533452681819971,-0.010572304586098917,0.00503686041714279,0.11595354658845211,0.10154274205640659,-0.00036960111481183474,0.02672261356894914,0.11595354658845211,0.12,0.1875,0.21474441923037946,0.12
4.456637758,0.10157302768634781,0.0008683202713536967,0.0267746249473333,0.11999999999899691,0.1432637674605583,-0.008466085943698607,0.02984795460514136,0.1314717062567022,0.11385890326841992,-0.0019925964866347313,0.02853197673317961,0.1314717062567022,0.12,0.1875,0.21284256744770252,0.12
4.507371298,0.10972958413352105,0.0011051234351473018,0.031249048632062907,0.11999999999905554,0.1123223101128096,-0.012085765979652168,0.026215069949684706,0.12251001356514235,0.11976752935745681,-0.003674476924657763,0.030523297411559742,0.12251001356514235,0.12,0.1875,0.21373197474933164,0.12
4.556627094,0.1138074363224579,0.0012374639493584704,0.03357641292205132,0.11999999999907018,0.10590104041722175,-0.01784267529022939,0.02658402441149955,0.09973737953745748,0.11972287699976072,-0.006601529998723068,0.03151008234961194,0.09973737953745748,0.12,0.1875,0.21836919117369963,0.12
4.607247864,0.11788496520541458,0.001379415777571607,0.03596111025554347,0.11999999999909217,0.11910732548769801,0.009590642239889795,0.034617319373330395,0.1081483097404148,0.12261104743097649,-0.003069728229844698,0.03421175603272156,0.1081483097404148,0.12,0.1875,0.21706974370754706,0.12
4.656843431,0.12603892600732725,0.0016930838403808885,0.04090269949419751,0.1200000000090502,0.1253319989692918,0.010984001915379453,0.03398203958662962,0.11205467434526115,0.1344648803021874,0.004788297248523926,0.03787461017882922,0.11205467434526115,0.12,0.1875,0.2041923242416353,0.12
4.707162674,0.13011529061714405,0.001865253976685953,0.04345219105550068,0.12000000000905753,0.13636679651550948,-0.000228618783192728,0.033546925786727085,0.10794903273081015,0.13810872353555367,0.0038353968312419633,0.039487434959548616,0.10794903273081015,0.12,0.1875,0.19718282267202686,0.12
4.757113554,0.13419119885906108,0.002047908529201131,0.04604473328585223,0.12000000000905753,0.13867638185054185,-0.015283537514413869,0.05037095794791442,0.12901174245748254,0.14212517645980055,-5.606829510626087e-05,0.044510653175765344,0.12901174245748254,0.12,0.1875,0.18979632739397656,0.12
4.806785933,0.14234150669946305,0.0024453081010742768,0.05134062517083202,0.12000000000907218,0.12175781987527949,0.00276647813423758,0.0627879011774741,0.12885438492481588,0.14229231985668248,-0.000982955444186443,0.0515408703277486,0.12885438492481588,0.12,0.1875,0.1824701091287389,0.12
4.856714611,0.1464158357965331,0.002660325202862675,0.05403393042713566,0.12000000000906486,0.1521921646552591,-0.005287874804298086,0.04927197100451687,0.11000601280926621,0.14776078155114442,-0.0017313136446562407,0.053463234779785145,0.11000601280926621,0.12,0.1875,0.17817110027787122,0.12
4.907547747,0.15048956812943956,0.002886366453225192,0.056751119307791566,0.12000000000905753,0.14725321290324453,0.011291513887354814,0.06500613839971096,0.09280648547520357,0.15074938667499913,0.0012093202750552694,0.059046802434659804,0.09280648547520357,0.12,0.1875,0.17613623421713037,0.12
4.95740147,0.1545626685655996,0.003123521341704164,0.05948982012847554,0.12000000000906486,0.15079680977944238,-0.028968301609494436,0.06239684029175434,0.13721787965150964,0.15550980116481677,-0.0049136311488354855,0.062361144409361635,0.13721787965150964,0.12,0.1875,0.16668332851495032,0.12
5.007051565,0.15863510164565586,0.0033718724297140774,0.062248217309241405,0.12000000001019329,0.14123819686405925,-0.01170111389419844,0.07625151264520127,0.14020872865295836,0.15752682055116532,-0.006018956062613809,0.06807436921673521,0.14020872865295836,0.12,0.1875,0.15560113615115267,0.12
5.056498916,0.16677782554941847,0.003902415773757507,0.06780222698456184,0.12000000000907951,0.15038245798753605,-0.009140034997108477,0.07088250818262308,0.12519653557306945,0.16549397717832814,-0.0015743537275683247,0.06932688885544559,0.1481572672328541,0.12,0.1875,0.14245973429859224,0.12
5.10689887,0.17084804978161894,0.00418466386370362,0.07058302736788599,0.12000000000906486,0.18279117936318517,0.01748620040833477,0.06611630921776111,0.10056660332198626,0.17334166072128587,0.0016618192899053265,0.0734640821418292,0.10056660332198626,0.12,0.1875,0.14311791314377886,0.12
5.156775956,0.1749174738956931,0.004478222529391907,0.0733605549970759,0.12000000000906486,0.1650069376087879,-0.0015407019437729515,0.07292298461737547,0.12986313752786652,0.17542565736811347,0.0012580973306633692,0.07637509140466399,0.12986313752786652,0.12,0.1875,0.13766476152382523,0.12
5.2074571,0.17898606740824904,0.0047830768583189244,0.07613512955845052,0.12000000000906486,0.18013993031961248,0.004093244432517169,0.08807311288056885,0.11524677638495712,0.1805702227162267,0.0021900943326881744,0.08222718809290823,0.11524677638495712,0.12,0.1875,0.12986544891926427,0.12
5.256634213,0.18305380030911717,0.005099207256711636,0.07890341832191232,0.1200000000090502,0.1746831000468569,0.007102300146215795,0.06258868523263844,0.11483845498804283,0.18304994315229575,0.0034998674201369177,0.08073943527502438,0.11483845498804283,0.12,0.1875,0.1267931429884727,0.12
5.306507863,0.19118657191224447,0.005765133730778738,0.08440661284380666,0.12000000000906486,0.18292758250516916,0.018031685737781335,0.07824861405338329,0.13019786108638204,0.18695157031931756,0.003930458292545775,0.0845968636336945,0.13019786108638204,0.12,0.1875,0.12909246573387506,0.12
5.357000193,0.1952515570098595,0.006114827599719992,0.08714035506885143,0.12000000001016398,0.19063807270707603,-0.014117780295724771,0.08257199934741268,0.13948005294219898,0.19190352414994458,0.00044316413312583004,0.08743821725461498,0.13948005294219898,0.12,0.1875,0.11582520960723057,0.12
5.407365634,0.19931557328962668,0.006475606514745364,0.08986057853720832,0.12000000000906486,0.189715238552395,0.011077843127053875,0.08597439247367691,0.11628133505851947,0.19561858374527927,0.0030580390297241166,0.0895901209591879,0.11628133505851947,0.12,0.1875,0.11214137794851026,0.12
5.457293999,0.20337859667221211,0.006847400656568486,0.09256184127891819,0.1200000000090502,0.21486519671124632,-0.007795551030130029,0.08687410374634025,0.11814291646876188,0.20355734161815425,0.0010901655096828282,0.09173973783745205,0.11814291646876188,0.12,0.1875,0.11099132021792743,0.12
5.506894957,0.20744060495063535,0.007230126131378765,0.09524276920094256,0.1200000000090502,0.19115519744906392,-0.01197215706645793,0.10272396014850409,0.12657629206652754,0.20492731877570164,-0.0012988254581884952,0.09615329267618168,0.12657629206652754,0.12,0.1875,0.10683769876250121,0.12
5.556622419,0.21150157669025133,0.0076236978820562185,0.09790345334749405,0.1200000000090502,0.198882936823605,-0.0009779887927882525,0.0935491296226572,0.12269334946969107,0.20822235296060795,-0.0008015245163851837,0.09872750372741626,0.12269334946969107,0.12,0.1875,0.10231383567687923,0.12
5.606742172,0.2196203295122052,0.008443026535384538,0.1031585170059252,0.12000000000239686,0.22895247177251363,0.024429931116735373,0.10895516626386106,0.10893896236203698,0.21647786177023273,0.004948503894478574,0.1029991944970104,0.10893896236203698,0.12,0.1875,0.09426246034574988,0.12
5.656980304,0.22367807413656068,0.008868584142746792,0.10574743175863195,0.12000000000241151,0.22175669479500318,0.018936660032101794,0.09424402160714629,0.11553384866186478,0.22573654301018725,0.013612499592263955,0.10623632995669467,0.11553384866186478,0.12,0.1875,0.07760850883344858,0.12
5.70702474,0.22773471046325902,0.009304580310570038,0.10830388472578746,0.12000000000210376,0.23597584506871633,-0.004748026632050583,0.11726420716293871,0.1119995856343499,0.23169127591658387,0.01013390637946997,0.11084609130713217,0.1119995856343499,0.12,0.1875,0.0725822578980493,0.12
5.756983887,0.23179022760596432,0.009750867123618723,0.11082223664139751,0.1200000000020891,0.23147650420104973,-0.03433464400678909,0.10701161016937809,0.11496105824489339,0.23534985933588673,0.0010976923111109486,0.11249784352337665,0.11496105824489339,0.12,0.1875,0.07440113289729913,0.12
5.807110478,0.23584461726094016,0.010207283614043905,0.11330123106682183,0.12000000000223565,0.23404681846849684,0.001716569064181368,0.11900454406397909,0.11728814866386272,0.23863620217049455,0.001638262044001771,0.11583300036169646,0.11728814866386272,0.12,0.1875,0.07378120852583946,0.12
5.856942172,0.24394998497636067,0.01114987784236026,0.11814906364095788,0.12000000000207445,0.24361791739257985,0.00849944504638775,0.12653160065910465,0.1194388676289204,0.24482656849222847,0.0058261031532343705,0.12220927819218513,0.1194388676289204,0.12,0.1875,0.06969252803998592,0.12
5.907340013,0.24800094917187157,0.01163575982856611,0.1205192396747547,0.12000000000112188,0.26857264638768535,0.003130884820047683,0.1280804533288719,0.10396695417642296,0.2532360663709327,0.005673769066283132,0.12533784228754846,0.10396695417642296,0.12,0.1875,0.05899956707194614,0.12
5.957316716,0.25205076008549054,0.01213116272901021,0.12285074469862235,0.12000000000173738,0.24116628926070147,0.015088508226558543,0.13242056584150094,0.10072914227052333,0.25385296826143045,0.008079824164568972,0.12843306364544338,0.10072914227052333,0.12,0.1875,0.054026587333620146,0.12
6.007348391,0.2560994157044848,0.012635920506624272,0.1251408627488564,0.12000000000173738,0.24529070332885977,0.014870955276815648,0.12134597555559065,0.12637076087175186,0.25552499572750964,0.009957569065620842,0.1284144787146746,0.12637076087175186,0.12,0.1875,0.04485340418675991,0.12
6.057115369,0.26419326264338144,0.013672806165086765,0.1295917675408669,0.12000000000094602,0.28089500047681015,0.017456393323379376,0.1466837242986058,0.1251115942075803,0.26812387431477325,0.014770233874398494,0.1355358560996783,0.1251115942075803,0.12,0.1875,0.03262704964218749,0.12
6.106735142,0.26823846067960294,0.014204564025661434,0.13174563604821185,0.12000000000098998,0.3075674102111281,0.0177218991547553,0.14248011867222918,0.11576928856993814,0.280232494882478,0.01591616160177935,0.1378330713752171,0.11576928856993814,0.12,0.1875,0.022428407987100038,0.12
6.156657972,0.27228251873877163,0.014744923447357068,0.13384595924060463,0.12000000000100464,0.2698496263006758,-0.0023874195905221364,0.14414195338902788,0.1302801710962125,0.2821827882157202,0.012613409986232223,0.14177340523448137,0.1302801710962125,0.12,0.1875,0.015501941620672598,0.12
6.207552516,0.27632544891008015,0.01529365821521524,0.1358897413277996,0.12000000000082878,0.2693280852340822,-0.007021798056625728,0.13080178289364347,0.12849328332659465,0.2834949288212444,0.008997705019824533,0.14224618605317185,0.12849328332659465,0.12,0.1875,0.013591915320517942,0.12
6.256514768,0.2844079858310749,0.016415314158266116,0.1398027814235384,0.12000000000107791,0.2645571539436053,0.024964054546775218,0.1361751368304128,0.14391238810440882,0.28386247515973606,0.015186980298261168,0.1433969734349602,0.14391238810440882,0.12,0.1875,0.009809894645268127,0.12
6.306953189,0.2884476270021893,0.016987760110884733,0.14167237754096634,0.12000000000082878,0.2772480068411475,0.023967665846781845,0.14001540423543202,0.13999357101328017,0.2867374329313516,0.017656875891328177,0.14465618948614203,0.13999357101328017,0.12,0.1875,0.00033474036174364376,0.12
6.356646707,0.2924862082877057,0.017567636527998833,0.1434833481960605,0.1200000000011512,0.30474642647663075,0.0025550995786343834,0.14079046700326428,0.1366043756171898,0.2950326362038188,0.01509069866989969,0.14606855096189678,0.1366043756171898,0.12,0.1875,-0.002409710064273932,0.12
6.40709806,0.29652375116093477,0.01815469981754733,0.14523353908077474,0.1200000000011512,0.3185176986502203,0.00405071242865418,0.13341809191511808,0.12369330976071356,0.30379090233472217,0.013275102288388659,0.14535595388289116,0.12369330976071356,0.12,0.1875,0.0011781767250769568,0.12
6.456922008,0.30056027893338855,0.018748702838279053,0.14692343154142892,0.1200000000011805,0.3283646521437584,0.005630709147901711,0.14835682755390814,0.11450320659467575,0.313288587380982,0.012281496831785142,0.14766285205088647,0.11450320659467575,0.12,0.1875,0.004992536982877386,0.12
